"Question","Scenario","term","estimate","OR","CI","OR_low","OR_high","p.value","q_value","McFadden_R2","Status"
"Q6","MedicalSimple","FAQShow",-1.00009845280021,0.367843224193181,"[0.124, 0.977]",0.1238096425007,0.976851879507757,0.0536282025487009,0.107256405097402,0.0293484074731968,""
"Q6","MedicalSimple","combined_Medical_ExperienceTRUE",0.0419321122071028,1.04282368134954,"[0.459, 2.537]",0.45889887620346,2.53682118840488,0.92258010904711,0.92258010904711,0.0293484074731968,""
"Q6","MedicalSimple","combined_CS_ExperienceTRUE",-0.113155905094992,0.893011424231582,"[0.355, 2.565]",0.355161435303655,2.56522911369872,0.819612694667459,0.942020335975256,0.0293484074731968,""
"Q6","MedicalComplex","EXPLNUnsubstantial",1.04847155494853,2.85328669159562,"[0.964, 9.654]",0.963571241843798,9.65447163627838,0.0692044463688211,0.276817785475284,0.0348488396860345,""
"Q6","MedicalComplex","EXPLNHardware",0.547276366902839,1.72853869553865,"[0.667, 4.554]",0.667223119595957,4.55406091574282,0.259401714660908,0.9692978196658,0.0348488396860345,""
"Q6","MedicalComplex","EXPLNTrust",0.631796976979817,1.88098763558983,"[0.705, 5.250]",0.704973776578518,5.25030586696276,0.212012031842578,0.559281036816213,0.0348488396860345,""
"Q6","MedicalComplex","FAQHide",0.432610818906036,1.54127626837893,"[0.657, 3.682]",0.657205431126861,3.68211047505993,0.321126590284866,0.42843519677389,0.0348488396860345,""
"Q6","MedicalComplex","FAQShow",0.75623395187869,2.13023851404839,"[0.856, 5.660]",0.855878623617372,5.66026205167971,0.112274452457586,0.149699269943447,0.0348488396860345,""
"Q6","MedicalComplex","combined_Medical_ExperienceTRUE",0.254109595925679,1.28931309998763,"[0.550, 3.391]",0.550125898015991,3.39121971879122,0.578593266953309,0.92258010904711,0.0348488396860345,""
"Q6","MedicalComplex","combined_CS_ExperienceTRUE",0.0323188520139117,1.03284677808294,"[0.448, 2.612]",0.448394628209421,2.61170675014604,0.942020335975256,0.942020335975256,0.0348488396860345,""
"Q6","IoTSimple","EXPLNUnsubstantial",0.18727509439234,1.20595899197856,"[0.477, 3.079]",0.476925183431096,3.07882885458667,0.691215072336587,0.921620096448783,0.0238764492590291,""
"Q6","IoTSimple","EXPLNHardware",-0.0175545381221347,0.982598645118806,"[0.397, 2.410]",0.397409849405154,2.41019598375132,0.9692978196658,0.9692978196658,0.0238764492590291,""
"Q6","IoTSimple","EXPLNTrust",0.488335593171904,1.62960164140148,"[0.625, 4.392]",0.625027362406685,4.39245139971539,0.321104821691059,0.559281036816213,0.0238764492590291,""
"Q6","IoTSimple","FAQHide",-0.0528530596119088,0.948519378048355,"[0.414, 2.189]",0.413582624257951,2.18882254790706,0.900205581093798,0.900205581093798,0.0238764492590291,""
"Q6","IoTSimple","FAQShow",-0.777295685204857,0.459647363210407,"[0.206, 1.005]",0.206102469562601,1.00529273711987,0.0529285205819176,0.107256405097402,0.0238764492590291,""
"Q6","IoTSimple","combined_IoT_ExperienceTRUE",0.0202140336124542,1.02041972077457,"[0.322, 2.723]",0.322014685983198,2.72271062719993,0.969807681977094,0.969807681977094,0.0238764492590291,""
"Q6","IoTSimple","combined_CS_ExperienceTRUE",-0.180906028052907,0.83451377589562,"[0.390, 1.885]",0.390099901397015,1.88461793227553,0.649868202670309,0.942020335975256,0.0238764492590291,""
"Q6","IoTComplex","EXPLNUnsubstantial",-0.0147872020221073,0.985321591737792,"[0.333, 2.915]",0.332885486330395,2.91485811068204,0.978373409543764,0.978373409543764,0.0249424420981299,""
"Q6","IoTComplex","EXPLNHardware",0.127187415746289,1.13562983275104,"[0.374, 3.529]",0.373551984697524,3.52887369092903,0.821564280494209,0.9692978196658,0.0249424420981299,""
"Q6","IoTComplex","EXPLNTrust",0.490685419283979,1.63343542448846,"[0.506, 5.763]",0.505646861839574,5.76316739427954,0.41946077761216,0.559281036816213,0.0249424420981299,""
"Q6","IoTComplex","FAQHide",-0.54070428780978,0.582337974377527,"[0.188, 1.651]",0.187959397942903,1.65142399905638,0.321326397580417,0.42843519677389,0.0249424420981299,""
"Q6","IoTComplex","FAQShow",-0.404613830211879,0.667234426890768,"[0.218, 1.867]",0.217992014430303,1.86694967210577,0.452390878057657,0.452390878057657,0.0249424420981299,""
"Q6","IoTComplex","combined_IoT_ExperienceTRUE",-0.988757988547574,0.372038480242137,"[0.058, 1.342]",0.0579149246243362,1.34222860353148,0.194252658932141,0.388505317864282,0.0249424420981299,""
"Q6","IoTComplex","combined_CS_ExperienceTRUE",-0.242701144998201,0.78450593226304,"[0.322, 2.121]",0.321544363052091,2.12137818867267,0.609255153876247,0.942020335975256,0.0249424420981299,""
"Q7","MedicalSimple","EXPLNUnsubstantial",-0.0167601450052735,0.983379524840798,"[0.484, 1.993]",0.4842762406673,1.99303035715451,0.962841786282209,0.962841786282209,0.0145982308882528,""
"Q7","MedicalSimple","EXPLNHardware",-0.127791580166947,0.880036777150263,"[0.408, 1.906]",0.407851596311326,1.90625490480783,0.744359327328165,0.779302459914265,0.0145982308882528,""
"Q7","MedicalSimple","EXPLNTrust",-0.200040535752575,0.818697565883388,"[0.394, 1.698]",0.393685060800014,1.69842216440376,0.590501174920875,0.590501174920875,0.0145982308882528,""
"Q7","MedicalSimple","FAQHide",0.11542895689911,1.12235477615228,"[0.582, 2.178]",0.582152684469343,2.17812682435829,0.730904759705946,0.822247491260122,0.0145982308882528,""
"Q7","MedicalSimple","FAQShow",-0.30057962820458,0.740388945968428,"[0.396, 1.379]",0.395802617674148,1.37855907867955,0.343933194906959,0.343933194906959,0.0145982308882528,""
"Q7","MedicalSimple","combined_Medical_ExperienceTRUE",0.423438756083114,1.52720421913058,"[0.864, 2.753]",0.863717024363713,2.75273933281038,0.150848729329892,0.218826572754557,0.0145982308882528,""
"Q7","MedicalSimple","combined_CS_ExperienceTRUE",0.204487033404931,1.22689554708487,"[0.633, 2.451]",0.632842879762916,2.45131391871322,0.55165927687882,0.592243977465827,0.0145982308882528,""
"Q7","MedicalComplex","EXPLNUnsubstantial",0.271665626844944,1.31214818082318,"[0.462, 3.833]",0.461777890340109,3.83286114413465,0.610546354906934,0.958559670368941,0.0554520687888015,""
"Q7","MedicalComplex","EXPLNHardware",0.441911407864414,1.55567791350037,"[0.586, 4.100]",0.586057403426875,4.09960521981471,0.368668862570853,0.737337725141707,0.0554520687888015,""
"Q7","MedicalComplex","EXPLNTrust",0.334525539198406,1.39727727462915,"[0.504, 3.927]",0.504189353860201,3.92725110350916,0.51830352252945,0.590501174920875,0.0554520687888015,""
"Q7","MedicalComplex","FAQHide",-1.36360170497735,0.255738023296449,"[0.088, 0.651]",0.0877841367421613,0.650668017838413,0.00674621533980033,0.0269848613592013,0.0554520687888015,"Stayed significant"
"Q7","MedicalComplex","FAQShow",-0.82061628717692,0.440160305747986,"[0.145, 1.212]",0.144794031417434,1.21237902266356,0.123739608301042,0.247479216602083,0.0554520687888015,""
"Q7","MedicalComplex","combined_Medical_ExperienceTRUE",0.559517625227504,1.74982822369229,"[0.753, 4.593]",0.753469854920424,4.59315251883065,0.218826572754557,0.218826572754557,0.0554520687888015,""
"Q7","MedicalComplex","combined_CS_ExperienceTRUE",0.627542844845333,1.87300266225297,"[0.769, 5.307]",0.769024720030611,5.30732112225513,0.19592500696521,0.39185001393042,0.0554520687888015,""
"Q7","IoTSimple","EXPLNUnsubstantial",0.157369401899315,1.1704278923402,"[0.527, 2.611]",0.527417412470447,2.61069743912501,0.698373689870497,0.958559670368941,0.0362477435622771,""
"Q7","IoTSimple","EXPLNHardware",-0.412868879956172,0.661749045703424,"[0.311, 1.390]",0.310800842529289,1.38966575416483,0.278167839542119,0.737337725141707,0.0362477435622771,""
"Q7","IoTSimple","EXPLNTrust",0.333192924134166,1.39541648201956,"[0.627, 3.142]",0.626671727923351,3.14175327192028,0.415525505509654,0.590501174920875,0.0362477435622771,""
"Q7","IoTSimple","FAQHide",0.0751698564563696,1.07806725201689,"[0.560, 2.088]",0.560019640640997,2.08770125044311,0.822247491260122,0.822247491260122,0.0362477435622771,""
"Q7","IoTSimple","FAQShow",-0.391659394526891,0.675934301679417,"[0.344, 1.324]",0.344298504423921,1.32353169430158,0.252750005952033,0.337000007936043,0.0362477435622771,""
"Q7","IoTSimple","combined_IoT_ExperienceTRUE",0.0494919797755464,1.05073716503312,"[0.424, 2.451]",0.424339935012817,2.45069382985487,0.910944336801414,0.910944336801414,0.0362477435622771,""
"Q7","IoTSimple","combined_CS_ExperienceTRUE",0.737567963878367,2.09084431711192,"[1.028, 4.553]",1.02839109577917,4.55287416784853,0.0500581363554412,0.200232545421765,0.0362477435622771,""
"Q7","IoTComplex","EXPLNUnsubstantial",-0.149585886254672,0.861064481240486,"[0.378, 1.946]",0.378292184144746,1.94642849127269,0.718919752776706,0.958559670368941,0.0282807488787024,""
"Q7","IoTComplex","EXPLNHardware",-0.118699480935252,0.888074644025647,"[0.385, 2.044]",0.384956589369935,2.04401012819683,0.779302459914265,0.779302459914265,0.0282807488787024,""
"Q7","IoTComplex","EXPLNTrust",-0.246260655448796,0.7817184391971,"[0.345, 1.755]",0.345191457403943,1.75529011060802,0.550742911121128,0.590501174920875,0.0282807488787024,""
"Q7","IoTComplex","FAQHide",-0.255355283718635,0.774641231647769,"[0.348, 1.687]",0.348395058861167,1.68654301829752,0.523086003869738,0.822247491260122,0.0282807488787024,""
"Q7","IoTComplex","FAQShow",-0.804989922480544,0.447092432119337,"[0.210, 0.913]",0.21039387858762,0.912705044001271,0.0306136665796691,0.122454666318676,0.0282807488787024,"Lost significance"
"Q7","IoTComplex","combined_IoT_ExperienceTRUE",-0.693155933970965,0.499995623313646,"[0.191, 1.156]",0.190734434623122,1.15614489733516,0.126545740599161,0.253091481198322,0.0282807488787024,""
"Q7","IoTComplex","combined_CS_ExperienceTRUE",-0.191183439243922,0.825981056912657,"[0.415, 1.697]",0.415319352337579,1.6967040660627,0.592243977465827,0.592243977465827,0.0282807488787024,""
"Q8","MedicalSimple","EXPLNUnsubstantial",0.232339658198981,1.2615481512386,"[0.644, 2.483]",0.643646543804051,2.48316818960226,0.498914982677508,0.665219976903344,0.00651002450521365,""
"Q8","MedicalSimple","EXPLNHardware",0.44406670872131,1.55903448334996,"[0.739, 3.337]",0.739285628276053,3.33664759535356,0.24646147101533,0.716686119807409,0.00651002450521365,""
"Q8","MedicalSimple","EXPLNTrust",0.140793928548795,1.15118739668278,"[0.569, 2.337]",0.569151669573609,2.3365331393727,0.695185574387062,0.709334646134308,0.00651002450521365,""
"Q8","MedicalSimple","FAQHide",-0.074459982006358,0.928244619803023,"[0.496, 1.737]",0.495712627691678,1.73745492087506,0.815586619910233,0.954127652244156,0.00651002450521365,""
"Q8","MedicalSimple","FAQShow",0.179060423999959,1.1960930147087,"[0.650, 2.208]",0.650377311594414,2.20763606236783,0.564934006089974,0.753245341453299,0.00651002450521365,""
"Q8","MedicalSimple","combined_Medical_ExperienceTRUE",-0.100679706325182,0.904222603290065,"[0.524, 1.564]",0.523640478257142,1.56409773280229,0.717745207050103,0.717745207050103,0.00651002450521365,""
"Q8","MedicalSimple","combined_CS_ExperienceTRUE",0.129972997371236,1.13879763237974,"[0.602, 2.181]",0.602284238247508,2.18097838784707,0.690855251775397,0.763156955447641,0.00651002450521365,""
"Q8","MedicalComplex","EXPLNUnsubstantial",1.110446047189,3.0357121633679,"[1.240, 7.916]",1.24003483428874,7.9163277518478,0.0178867292378824,0.0715469169515297,0.034254078134791,"Lost significance"
"Q8","MedicalComplex","EXPLNHardware",0.360514515484378,1.4340670744908,"[0.663, 3.108]",0.662984391521059,3.10831433433537,0.358343059903705,0.716686119807409,0.034254078134791,""
"Q8","MedicalComplex","EXPLNTrust",0.709447904975872,2.03286861212603,"[0.895, 4.725]",0.895112443646712,4.72475824955473,0.0927959999577476,0.37118399983099,0.034254078134791,""
"Q8","MedicalComplex","FAQHide",-0.226011029191943,0.797709303528133,"[0.383, 1.639]",0.383002485426993,1.63908506769831,0.540414540972735,0.954127652244156,0.034254078134791,""
"Q8","MedicalComplex","FAQShow",-0.0774742851389743,0.925450821929932,"[0.437, 1.952]",0.43660403029842,1.95238367493099,0.838524547457006,0.838524547457006,0.034254078134791,""
"Q8","MedicalComplex","combined_Medical_ExperienceTRUE",-0.590812735309132,0.553876946405107,"[0.292, 1.060]",0.292371266446638,1.06035438132187,0.071037699162271,0.142075398324542,0.034254078134791,""
"Q8","MedicalComplex","combined_CS_ExperienceTRUE",0.10779736905391,1.1138220277073,"[0.562, 2.305]",0.562278735773271,2.30499819416771,0.763156955447641,0.763156955447641,0.034254078134791,""
"Q8","IoTSimple","EXPLNUnsubstantial",-0.0546222088255135,0.946842789241771,"[0.451, 1.984]",0.450607582485071,1.98435095733896,0.884824537324487,0.884824537324487,0.0340570507806054,""
"Q8","IoTSimple","EXPLNHardware",-0.113480016828512,0.892722035650471,"[0.429, 1.855]",0.429111456162394,1.85545965117884,0.760598279021713,0.760598279021713,0.0340570507806054,""
"Q8","IoTSimple","EXPLNTrust",-0.14012050614807,0.869253478698605,"[0.414, 1.817]",0.414420015101593,1.81666877901034,0.709334646134308,0.709334646134308,0.0340570507806054,""
"Q8","IoTSimple","FAQHide",-0.531519671234242,0.587711162955799,"[0.316, 1.082]",0.316022925667037,1.08183570911883,0.0897050865109722,0.358820346043889,0.0340570507806054,""
"Q8","IoTSimple","FAQShow",-0.213835773862462,0.807480983617381,"[0.426, 1.524]",0.425759443414902,1.5238967434475,0.509943362676525,0.753245341453299,0.0340570507806054,""
"Q8","IoTSimple","combined_IoT_ExperienceTRUE",-0.2993223533785,0.74132040377823,"[0.327, 1.680]",0.32672382458007,1.68039842314445,0.469923938311681,0.469923938311681,0.0340570507806054,""
"Q8","IoTSimple","combined_CS_ExperienceTRUE",0.860714882841578,2.36485068073701,"[1.273, 4.469]",1.27335449906929,4.46859431507571,0.00698339692023172,0.0279335876809269,0.0340570507806054,"Stayed significant"
"Q8","IoTComplex","EXPLNUnsubstantial",-0.432477156889869,0.648899675851914,"[0.313, 1.330]",0.313437979937259,1.33043338350267,0.239589726413364,0.479179452826729,0.0317803830893093,""
"Q8","IoTComplex","EXPLNHardware",0.189978684863686,1.20922382261194,"[0.581, 2.525]",0.58124640286558,2.52451455692177,0.611100970519217,0.760598279021713,0.0317803830893093,""
"Q8","IoTComplex","EXPLNTrust",0.1661775423448,1.18078272204766,"[0.574, 2.437]",0.574290283302287,2.43718731792163,0.651363820655474,0.709334646134308,0.0317803830893093,""
"Q8","IoTComplex","FAQHide",-0.0192767730186149,0.980907835846239,"[0.508, 1.894]",0.507648146715212,1.89417731917442,0.954127652244156,0.954127652244156,0.0317803830893093,""
"Q8","IoTComplex","FAQShow",-0.367472729820049,0.692482210665657,"[0.367, 1.301]",0.36685609591564,1.30055777519158,0.253970378194275,0.753245341453299,0.0317803830893093,""
"Q8","IoTComplex","combined_IoT_ExperienceTRUE",-0.757076670596847,0.469035570280203,"[0.226, 0.948]",0.225567164454049,0.948217705901116,0.0376374931264145,0.075274986252829,0.0317803830893093,"Lost significance"
"Q8","IoTComplex","combined_CS_ExperienceTRUE",0.521903332539126,1.68523215630971,"[0.894, 3.216]",0.894224298166923,3.21599349264041,0.108510807137784,0.217021614275567,0.0317803830893093,""
"Q9","MedicalSimple","EXPLNUnsubstantial",0.951418534166892,2.58938017957695,"[1.035, 6.952]",1.03490125345245,6.95238969878145,0.0477247950470219,0.0636330600626958,0.0451266671607028,"Lost significance"
"Q9","MedicalSimple","EXPLNHardware",0.64503319419714,1.90605029803119,"[0.729, 5.429]",0.72867636842676,5.42866565238923,0.202382481384869,0.269843308513158,0.0451266671607028,""
"Q9","MedicalSimple","EXPLNTrust",0.503887316874434,1.65514284597944,"[0.670, 4.293]",0.670420353496014,4.29270908396036,0.282698084190457,0.565396168380913,0.0451266671607028,""
"Q9","MedicalSimple","FAQHide",0.724029360932385,2.06272796361521,"[0.884, 5.138]",0.88352492140581,5.1378844817654,0.103445896645082,0.413783586580329,0.0451266671607028,""
"Q9","MedicalSimple","FAQShow",0.707383600406006,2.02867648056692,"[0.904, 4.764]",0.903837026476601,4.76447925862826,0.0926302467206553,0.18526049344131,0.0451266671607028,""
"Q9","MedicalSimple","combined_Medical_ExperienceTRUE",-0.463074758772506,0.629345581646286,"[0.308, 1.310]",0.307593912025286,1.31033614446637,0.207656786076015,0.41531357215203,0.0451266671607028,""
"Q9","MedicalSimple","combined_CS_ExperienceTRUE",0.0946325842580396,1.09925489736671,"[0.473, 2.816]",0.473368094408875,2.81550606337052,0.83342934887402,0.912471542784714,0.0451266671607028,""
"Q9","MedicalComplex","EXPLNUnsubstantial",1.28057288476059,3.59870077597322,"[1.252, 11.981]",1.25237882301401,11.9811686840092,0.0235524060929716,0.0471048121859432,0.0443815754310505,"Stayed significant"
"Q9","MedicalComplex","EXPLNHardware",0.798623773870991,2.22248018753443,"[0.893, 5.707]",0.893309637534486,5.70697013957697,0.0885067429812658,0.177013485962532,0.0443815754310505,""
"Q9","MedicalComplex","EXPLNTrust",-0.0146111120385701,0.985495112277826,"[0.425, 2.264]",0.424940692907153,2.26433988953235,0.972524907326252,0.972524907326252,0.0443815754310505,""
"Q9","MedicalComplex","FAQHide",0.25126830046535,1.28565497989069,"[0.565, 2.948]",0.564883366196676,2.94841060689366,0.548374507090112,0.548374507090112,0.0443815754310505,""
"Q9","MedicalComplex","FAQShow",0.0561854691068152,1.05779385362555,"[0.476, 2.354]",0.475907316435595,2.35393841695112,0.889733956623718,0.889733956623718,0.0443815754310505,""
"Q9","MedicalComplex","combined_Medical_ExperienceTRUE",-0.251311113258373,0.77778035613291,"[0.377, 1.670]",0.377084240602538,1.66960209641632,0.504925704307799,0.504925704307799,0.0443815754310505,""
"Q9","MedicalComplex","combined_CS_ExperienceTRUE",0.120144592732755,1.12765989121721,"[0.525, 2.603]",0.524515719217386,2.60253421843449,0.766740761416674,0.912471542784714,0.0443815754310505,""
"Q9","IoTSimple","EXPLNUnsubstantial",-0.520917042733882,0.593975597131329,"[0.225, 1.506]",0.224510282113259,1.50555850938951,0.278576191414672,0.278576191414672,0.0506190123207652,""
"Q9","IoTSimple","EXPLNHardware",0.196674222673417,1.21734739192096,"[0.426, 3.528]",0.426303050286677,3.52804354432641,0.711514004265268,0.711514004265268,0.0506190123207652,""
"Q9","IoTSimple","EXPLNTrust",-0.103305697415256,0.901851237745488,"[0.326, 2.461]",0.326346366485449,2.46115099494147,0.839298194321264,0.972524907326252,0.0506190123207652,""
"Q9","IoTSimple","FAQHide",0.481629933497344,1.61871064386089,"[0.750, 3.619]",0.749570615433418,3.61885216076787,0.227209617924218,0.454419235848435,0.0506190123207652,""
"Q9","IoTSimple","FAQShow",0.926490780289269,2.52563061557853,"[1.044, 6.804]",1.04365419558186,6.80416126634656,0.0496197260157075,0.18526049344131,0.0506190123207652,"Lost significance"
"Q9","IoTSimple","combined_IoT_ExperienceTRUE",0.734553655585968,2.08455135697454,"[0.784, 5.153]",0.784402976433183,5.15324156184371,0.121899217857569,0.121899217857569,0.0506190123207652,""
"Q9","IoTSimple","combined_CS_ExperienceTRUE",-0.388633247446197,0.677982876374021,"[0.318, 1.502]",0.318406843436178,1.5019354843096,0.322918958139024,0.912471542784714,0.0506190123207652,""
"Q9","IoTComplex","EXPLNUnsubstantial",1.64129856688654,5.16186819305898,"[2.069, 14.358]",2.06865981528387,14.3577559444206,0.00078260899317627,0.00313043597270508,0.0834642415702809,"Stayed significant"
"Q9","IoTComplex","EXPLNHardware",1.16949484049616,3.22036542936055,"[1.375, 8.011]",1.37501039502658,8.01083178249912,0.0087903775610058,0.0351615102440232,0.0834642415702809,"Stayed significant"
"Q9","IoTComplex","EXPLNTrust",0.765257402986388,2.1495476034233,"[0.974, 4.891]",0.973574005292397,4.8912298357278,0.0618030189006725,0.24721207560269,0.0834642415702809,""
"Q9","IoTComplex","FAQHide",-0.292825777434136,0.746152125911615,"[0.331, 1.649]",0.331109574098643,1.64898735824358,0.472303302269276,0.548374507090112,0.0834642415702809,""
"Q9","IoTComplex","FAQShow",0.136690602397534,1.14647337752628,"[0.518, 2.519]",0.517511256515738,2.51942543920419,0.733537475481958,0.889733956623718,0.0834642415702809,""
"Q9","IoTComplex","combined_IoT_ExperienceTRUE",-1.27070642103432,0.280633306468952,"[0.065, 0.845]",0.0647308256986875,0.845119491427839,0.0449163108559535,0.089832621711907,0.0834642415702809,"Lost significance"
"Q9","IoTComplex","combined_CS_ExperienceTRUE",0.0431956076448627,1.04414211705667,"[0.494, 2.327]",0.493561216252906,2.32743490423181,0.912471542784714,0.912471542784714,0.0834642415702809,""
"Q10","MedicalSimple","EXPLNUnsubstantial",-0.399210192520709,0.670849678948003,"[0.319, 1.393]",0.31875286759024,1.39277173367453,0.286771676106326,0.467536292402165,0.037276205758383,""
"Q10","MedicalSimple","EXPLNHardware",-0.327174901644911,0.720957635322377,"[0.319, 1.627]",0.319339443768485,1.62691044197864,0.4287466506224,0.8574933012448,0.037276205758383,""
"Q10","MedicalSimple","EXPLNTrust",-0.363247925095766,0.695414001541944,"[0.321, 1.493]",0.321389419924949,1.49297086411639,0.351969021616335,0.473813439063806,0.037276205758383,""
"Q10","MedicalSimple","FAQHide",-0.833359634965697,0.434586778015093,"[0.214, 0.864]",0.214324102184928,0.864439842223466,0.0187027073185862,0.0748108292743447,0.037276205758383,"Lost significance"
"Q10","MedicalSimple","FAQShow",-1.00843259423563,0.364790306132901,"[0.183, 0.708]",0.183284857905031,0.708006619291942,0.0033277743333608,0.0133110973334432,0.037276205758383,"Stayed significant"
"Q10","MedicalSimple","combined_Medical_ExperienceTRUE",0.122155041682713,1.12992927433648,"[0.631, 2.054]",0.630717438400046,2.05399265418006,0.684120790868525,0.684120790868525,0.037276205758383,""
"Q10","MedicalSimple","combined_CS_ExperienceTRUE",-0.0196550715219967,0.980536830059874,"[0.497, 1.984]",0.49736265592259,1.98395497418555,0.955335484771022,0.955335484771022,0.037276205758383,""
"Q10","MedicalComplex","EXPLNUnsubstantial",0.448570182308674,1.56607138733001,"[0.723, 3.433]",0.723094052068059,3.43343760663628,0.257313374544875,0.467536292402165,0.0234941978591101,""
"Q10","MedicalComplex","EXPLNHardware",-0.0145383345241944,0.985566836772461,"[0.480, 2.019]",0.480290820843807,2.01937833583674,0.96825458003733,0.96825458003733,0.0234941978591101,""
"Q10","MedicalComplex","EXPLNTrust",0.350941116228848,1.42040368472415,"[0.673, 3.015]",0.673411432469897,3.01496164240464,0.357231925187754,0.473813439063806,0.0234941978591101,""
"Q10","MedicalComplex","FAQHide",-0.474997212018432,0.621886790271512,"[0.328, 1.169]",0.327651610066658,1.16916608426567,0.142290496556522,0.142290496556522,0.0234941978591101,""
"Q10","MedicalComplex","FAQShow",-0.146830302987776,0.863440488255832,"[0.448, 1.659]",0.447698219192179,1.65949382352133,0.659582357678102,0.659582357678102,0.0234941978591101,""
"Q10","MedicalComplex","combined_Medical_ExperienceTRUE",0.452794063412757,1.57270027663515,"[0.865, 2.924]",0.8652374230287,2.92368037803479,0.143352293294903,0.286704586589807,0.0234941978591101,""
"Q10","MedicalComplex","combined_CS_ExperienceTRUE",0.0361421627463927,1.03680323080916,"[0.563, 1.933]",0.562918719659275,1.93339142076804,0.908240700132144,0.955335484771022,0.0234941978591101,""
"Q10","IoTSimple","EXPLNUnsubstantial",0.353388934002181,1.42388483297901,"[0.679, 3.010]",0.679005783567786,3.00956487548484,0.350652219301624,0.467536292402165,0.0180967280148774,""
"Q10","IoTSimple","EXPLNHardware",0.162546992929123,1.17650360450015,"[0.571, 2.430]",0.571327960987197,2.43031771010394,0.658964069055032,0.878618758740042,0.0180967280148774,""
"Q10","IoTSimple","EXPLNTrust",0.267756804511944,1.30702923774693,"[0.629, 2.733]",0.628514140403165,2.73276167508856,0.473813439063806,0.473813439063806,0.0180967280148774,""
"Q10","IoTSimple","FAQHide",-0.622542656187933,0.536578367301184,"[0.290, 0.983]",0.290199047395914,0.983220532398138,0.0450568543090342,0.0901137086180684,0.0180967280148774,"Lost significance"
"Q10","IoTSimple","FAQShow",-0.22481880135874,0.798660921922853,"[0.418, 1.528]",0.418026418314894,1.52789771345198,0.495370668181679,0.659582357678102,0.0180967280148774,""
"Q10","IoTSimple","combined_IoT_ExperienceTRUE",-0.307889890316136,0.734996243757674,"[0.309, 1.663]",0.308636087007194,1.66282363231718,0.469158809548305,0.469158809548305,0.0180967280148774,""
"Q10","IoTSimple","combined_CS_ExperienceTRUE",0.136531503210164,1.14629098905289,"[0.613, 2.178]",0.612847167163747,2.17785134950772,0.671694213771739,0.955335484771022,0.0180967280148774,""
"Q10","IoTComplex","EXPLNUnsubstantial",-0.00477800202615636,0.995233394467477,"[0.460, 2.151]",0.459651370411624,2.15124535459823,0.99027577056293,0.99027577056293,0.0344423854123074,""
"Q10","IoTComplex","EXPLNHardware",-0.701820782953264,0.495681952388412,"[0.230, 1.051]",0.229837683262623,1.05082072640537,0.0693361780614574,0.277344712245829,0.0344423854123074,""
"Q10","IoTComplex","EXPLNTrust",-0.341251841551825,0.710879856574795,"[0.331, 1.511]",0.331352422584376,1.51075731174316,0.376152948847173,0.473813439063806,0.0344423854123074,""
"Q10","IoTComplex","FAQHide",-0.632654422928097,0.531179951770466,"[0.261, 1.059]",0.261478373677881,1.0586379960097,0.0750998396368171,0.100133119515756,0.0344423854123074,""
"Q10","IoTComplex","FAQShow",-0.506207092234175,0.602777528032241,"[0.302, 1.180]",0.301727553032547,1.17957253298301,0.144043284187942,0.288086568375883,0.0344423854123074,""
"Q10","IoTComplex","combined_IoT_ExperienceTRUE",-0.422638606723297,0.655315416908984,"[0.298, 1.371]",0.298020449097129,1.37083486030684,0.27409825344815,0.469158809548305,0.0344423854123074,""
"Q10","IoTComplex","combined_CS_ExperienceTRUE",0.292399757748833,1.33963844145986,"[0.688, 2.694]",0.688056932601698,2.69389330404151,0.398482245701191,0.955335484771022,0.0344423854123074,""
"Q11","MedicalSimple","EXPLNUnsubstantial",-0.502792262263344,0.6048394293182,"[0.244, 1.468]",0.243919978754087,1.46782508468091,0.269685775378381,0.359581033837841,0.310255915959048,""
"Q11","MedicalSimple","EXPLNHardware",-0.54904402250427,0.577501625134594,"[0.214, 1.539]",0.213852364681194,1.53890381267296,0.273073609044214,0.546147218088427,0.310255915959048,""
"Q11","MedicalSimple","EXPLNTrust",-0.39552626590265,0.673325597688349,"[0.261, 1.711]",0.260727828881483,1.71069814972553,0.407458675376204,0.874763346181077,0.310255915959048,""
"Q11","MedicalSimple","FAQHide",2.96337501286856,19.3632126910849,"[8.913, 45.145]",8.91291372809518,45.1449414293132,6.55225796202043e-13,1.31045159240409e-12,0.310255915959048,"Stayed significant"
"Q11","MedicalSimple","FAQShow",3.17296178412564,23.8781015104276,"[10.978, 56.001]",10.9783479906974,56.0009664149118,1.78398727676637e-14,7.13594910706546e-14,0.310255915959048,"Stayed significant"
"Q11","MedicalSimple","combined_Medical_ExperienceTRUE",0.311456196010706,1.36541197462234,"[0.669, 2.861]",0.669286852762028,2.86107116529219,0.398212646458581,0.796425292917163,0.310255915959048,""
"Q11","MedicalSimple","combined_CS_ExperienceTRUE",0.0440166400725191,1.04499974361528,"[0.464, 2.418]",0.464356758026154,2.41779920716692,0.916322290765047,0.916322290765047,0.310255915959048,""
"Q11","MedicalComplex","EXPLNUnsubstantial",-0.585520965611744,0.556815704403647,"[0.210, 1.446]",0.209590223728987,1.4457124548002,0.232429218373919,0.359581033837841,0.267734724608397,""
"Q11","MedicalComplex","EXPLNHardware",-0.0828027065486703,0.920532744387772,"[0.357, 2.325]",0.357296484225971,2.3246761588437,0.86172914297451,0.86172914297451,0.267734724608397,""
